cycle_idx,dod,sigma_bar,measured_discharge,expected_discharge,ratio_discharge,measured_charge,expected_charge,ratio_charge,classification,pct_overwritten,n_discharge_timesteps,n_carry_dominant,n_carry_own
79,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
80,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
81,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
83,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
84,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
85,0.7763809776332043,0.5118095111833979,3.7030930140149962,3.7288508341646485,0.9930922900123403,3.249119324807624,3.27171941367831,0.9930922900123403,PASS_OVERWRITE,100.0,2,2,0
86,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,5,0,0
87,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
88,0.3483077806858793,0.2741538903429397,3.7030930140149962,2.523981008075934,1.4671635809327723,3.249119324807624,2.21455832671497,1.4671635809327725,PASS_OVERWRITE,100.0,1,1,0
89,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
90,0.5000000000000001,0.65,3.7030930140149962,3.979910462793563,0.930446312456923,3.249119324807624,3.4920008616381604,0.930446312456923,PASS_OVERWRITE,100.0,3,3,0
91,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,4,0,0
92,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,11,0,0
95,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
96,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
97,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,5,0,0
99,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
100,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
102,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
103,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
105,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
106,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
107,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
108,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
112,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
113,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
114,0.1814940658409991,0.8092529670795005,3.7030930140149962,3.919500257819806,0.9447870316188766,3.249119324807624,3.438996531567874,0.9447870316188767,PASS_OVERWRITE,100.0,1,1,0
115,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
116,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
117,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
118,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,5,0,0
119,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
120,0.31423814586228466,0.25711907293114233,3.7030930140149962,2.4345070607936243,1.5210853456337177,3.249119324807624,2.1360532688939746,1.521085345633718,PASS_OVERWRITE,100.0,1,1,0
121,0.12033408138394987,0.16016704069197493,3.7030930140149962,1.8543760354638648,1.996948268957047,3.249119324807624,1.6270423101668792,1.996948268957047,PASS_OVERWRITE,100.0,1,1,0
122,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,7,0,0
123,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
124,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
125,0.6832999118254155,0.4416499559127077,3.7030930140149962,3.3883204798452606,1.0928992803490982,3.249119324807624,2.9729357345443375,1.0928992803490982,PASS_OVERWRITE,100.0,1,1,0
126,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,10,0,0
128,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
129,0.23545106846466202,0.782274465767669,3.7030930140149962,3.992325828347861,0.927552803361103,3.249119324807624,3.5028941889173706,0.927552803361103,PASS_OVERWRITE,100.0,2,2,0
130,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,3,0,0
132,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,7,0,0
133,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
134,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
136,0.201774250391576,0.799112874804212,3.7030930140149962,3.9524252724255726,0.9369166420045778,3.249119324807624,3.467885166236324,0.9369166420045779,PASS_OVERWRITE,100.0,1,1,0
137,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
138,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
139,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,6,0,0
140,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
141,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
142,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
143,0.32183761149656825,0.26091880574828413,3.7030930140149962,2.454595877284347,1.508636532915524,3.249119324807624,2.15367933489488,1.5086365329155242,PASS_OVERWRITE,100.0,1,1,0
144,0.74867659720178,0.52566170139911,3.7030930140149962,3.758497656382806,0.9852588328015265,3.249119324807624,3.297731739759126,0.9852588328015266,PASS_OVERWRITE,100.0,2,2,0
145,0.3507619843969218,0.7246190078015391,3.7030930140149962,4.037293968517435,0.9172215456420768,3.249119324807624,3.54234954493264,0.917221545642077,PASS_OVERWRITE,100.0,2,2,0
146,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
147,0.24170923816815437,0.7791453809159232,3.7030930140149962,3.998034879250839,0.9262282911120802,3.249119324807624,3.507903349515004,0.9262282911120802,PASS_OVERWRITE,100.0,1,1,0
148,0.06599537478598175,0.8670023126070094,3.7030930140149962,3.474383640394225,1.0658273228556936,3.249119324807624,3.0484481445851754,1.0658273228556938,PASS_OVERWRITE,100.0,2,2,0
149,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,8,0,0
150,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
151,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,1,0,0
152,0.5376010420253577,0.3688005210126789,3.7030930140149962,3.009448168955988,1.2304890485286681,3.2491193248076238,2.640510558539868,1.230489048528668,PASS_OVERWRITE,100.0,1,1,0
154,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
155,0.5343340997868592,0.6328329501065707,3.7030930140149962,3.9561140663457457,0.9360430341270558,3.249119324807624,3.4711217394376743,0.9360430341270558,PASS_OVERWRITE,100.0,2,2,0
157,0.19774465839902103,0.5709887075653136,3.7030930140149962,3.106444450384053,1.1920679970817374,3.2491193248076238,2.725615764169231,1.1920679970817372,PASS_OVERWRITE,100.0,1,1,0
158,0.6921659451124398,0.5539170274437801,3.7030930140149962,3.8167286643568934,0.9702269507908432,3.249119324807624,3.3488240273672356,0.9702269507908432,PASS_OVERWRITE,100.0,1,1,0
159,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,5,0,0
161,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,4,0,0
162,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
163,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
164,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,1,0,0
165,0.2,0.5,3.7030930140149962,2.8912103050338422,1.2808106721145802,3.249119324807624,2.5367678420756947,1.2808106721145804,PASS_OVERWRITE,100.0,1,1,0
166,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,2,0,0
167,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,5,0,0
168,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
169,0.22699950202558056,0.21349975101279023,3.7030930140149962,2.195307453334618,1.68682204781389,3.249119324807624,1.9261778852241471,1.6868220478138902,PASS_OVERWRITE,100.0,1,1,0
170,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,8,0,0
172,0.7238506294826305,0.5380746852586852,3.7030930140149962,3.7844799123690014,0.9784945619375586,3.249119324807624,3.320528750179158,0.9784945619375587,PASS_OVERWRITE,100.0,3,3,0
173,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,5,0,0
174,0.4929233169107427,0.34646165845537136,3.7030930140149962,2.895143315826104,1.2790707091328744,3.249119324807624,2.5402186928432693,1.2790707091328746,PASS_OVERWRITE,100.0,1,1,0
175,0.5698610367648241,0.6150694816175879,3.7030930140149962,3.9285890768582017,0.9426012600372191,3.249119324807624,3.4469711240141256,0.9426012600372191,PASS_OVERWRITE,100.0,1,1,0
176,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
179,0.3039705148498399,0.7480147425750804,3.7030930140149962,4.032332521455358,0.9183501098462157,3.249119324807624,3.537996337096004,0.9183501098462157,PASS_OVERWRITE,100.0,2,2,0
181,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,7,0,0
182,0.053289918653808,0.40645203970832827,3.7030930140149962,2.0714911252543926,1.7876460916820158,3.249119324807624,1.817540585872057,1.787646091682016,PASS_OVERWRITE,100.0,1,1,0
183,0.5698610367648241,0.38493051838241205,3.7030930140149962,3.092363935619568,1.1974958611309332,3.2491193248076238,2.713261423500125,1.1974958611309332,PASS_OVERWRITE,100.0,2,2,0
184,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
185,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
186,0.5698610367648241,0.38493051838241205,3.7030930140149962,3.092363935619568,1.1974958611309332,3.249119324807624,2.713261423500125,1.1974958611309334,PASS_OVERWRITE,100.0,1,1,0
187,0.4253921374221783,0.3126960687110891,3.7030930140149962,2.722671594637887,1.3600953641665712,3.249119324807624,2.388890816342569,1.3600953641665712,PASS_OVERWRITE,100.0,1,1,0
188,0.05778058006634097,0.8711097099668295,3.7030930140149962,3.407424181622813,1.0867719475569868,3.249119324807624,2.9896974541084673,1.0867719475569868,PASS_OVERWRITE,100.0,1,1,0
189,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
191,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
192,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
193,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
194,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
195,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
196,0.12639932735540813,0.16319966367770405,3.7030930140149962,1.8766367528483956,1.973260413020458,3.2491193248076238,1.6465740169764094,1.9732604130204578,PASS_OVERWRITE,100.0,1,1,0
197,0.44981301961614006,0.32490650980807007,3.7030930140149962,2.7850839850018985,1.3296162822940767,3.249119324807624,2.443651877669322,1.3296162822940767,PASS_OVERWRITE,100.0,1,1,0
198,0.018285126033856614,0.8908574369830717,3.7030930140149962,2.8322898798236387,1.307455511667323,3.249119324807624,2.4850706550345323,1.3074555116673232,PASS_OVERWRITE,100.0,1,1,0
199,0.002305375640853337,0.8988473121795733,3.7030930140149962,1.9732659806348087,1.8766314578755847,3.249119324807624,1.7313571672115877,1.8766314578755847,PASS_OVERWRITE,100.0,1,1,0
200,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
201,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
202,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
203,0.6963498848562181,0.448174942428109,3.7030930140149962,3.422933121065074,1.0818479015046454,3.249119324807624,3.0033051044317,1.0818479015046454,PASS_OVERWRITE,100.0,1,1,0
204,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,6,0,0
205,0.29520493018475025,0.7523975349076253,3.7030930140149962,4.029648663093695,0.9189617566242136,3.249119324807624,3.535641501277697,0.9189617566242135,PASS_OVERWRITE,100.0,1,1,0
206,0.33972207352964784,0.5000000000000002,3.7030930140149962,3.1780300969049726,1.1652164709268718,3.2491193248076238,2.7884255036517906,1.1652164709268715,PASS_OVERWRITE,100.0,1,1,0
207,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
208,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.2491193248076238,3.249119324807623,1.0000000000000002,PASS_FORMULA,0.0,1,0,0
209,0.50207802456178,0.35103901228089,3.7030930140149962,2.918530777173424,1.2688209570986313,3.249119324807624,2.560739012569017,1.2688209570986313,PASS_OVERWRITE,100.0,1,1,0
211,0.5,0.35,3.7030930140149962,2.913220942767483,1.271133596374999,3.249119324807624,2.556080127276485,1.2711335963749992,PASS_OVERWRITE,100.0,1,1,0
212,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,9,0,0
213,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
214,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
215,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
216,0.5,0.35,3.7030930140149962,2.913220942767483,1.271133596374999,3.249119324807624,2.556080127276485,1.2711335963749992,PASS_OVERWRITE,100.0,1,1,0
217,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
219,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
220,0.3344494236924051,0.7327752881537974,3.7030930140149962,4.037215657343005,0.917239337284275,3.249119324807624,3.5422808341686314,0.917239337284275,PASS_OVERWRITE,100.0,2,2,0
221,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
222,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
223,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
224,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
225,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
226,0.5698610367648241,0.38493051838241205,3.7030930140149962,3.092363935619568,1.1974958611309332,3.249119324807624,2.713261423500125,1.1974958611309334,PASS_OVERWRITE,100.0,1,1,0
227,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,5,0,0
228,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,1,0,0
229,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
230,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,1,0,0
231,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
232,0.1674516154698326,0.8162741922650841,3.7030930140149962,3.8918693342227,0.951494692139913,3.249119324807624,3.4147529688267095,0.9514946921399131,PASS_OVERWRITE,100.0,2,2,0
233,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,3,0,0
234,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
235,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
236,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
237,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
238,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
239,0.35695908030823564,0.2784795401541178,3.7030930140149962,2.546490739874485,1.4541945729586745,3.249119324807624,2.2343085204870707,1.4541945729586747,PASS_OVERWRITE,100.0,1,1,0
240,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
242,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,2,0,0
243,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,14,0,0
244,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
245,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.249119324807624,3.249119324807623,1.0000000000000004,PASS_FORMULA,0.0,1,0,0
246,0.06876386874408598,0.13438193437204296,3.7030930140149962,1.6336688544818425,2.266734169446795,3.249119324807624,1.4333923089007758,2.2667341694467953,PASS_OVERWRITE,100.0,1,1,0
247,0.7259890651919181,0.537005467404041,3.7030930140149962,3.782265330640819,0.9790674874170161,3.249119324807624,3.3185856609123823,0.9790674874170162,PASS_OVERWRITE,100.0,7,7,0
248,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,10,0,0
250,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,9,0,0
251,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
252,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.2491193248076238,3.249119324807624,0.9999999999999999,PASS_FORMULA,0.0,1,0,0
253,0.5698610367648241,0.38493051838241205,3.7030930140149962,3.092363935619568,1.1974958611309332,3.249119324807624,2.713261423500125,1.1974958611309334,PASS_OVERWRITE,100.0,1,1,0
254,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,3,0,0
256,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
257,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
261,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,4,0,0
262,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,2,0,0
263,0.8000000000000004,0.5000000000000002,3.7030930140149962,3.7030930140149962,1.0,3.249119324807624,3.249119324807624,1.0,PASS_FORMULA,0.0,1,0,0
264,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.2491193248076238,3.249119324807623,1.0000000000000002,PASS_FORMULA,0.0,1,0,0
265,0.8,0.5,3.7030930140149962,3.703093014014995,1.0000000000000004,3.2491193248076238,3.249119324807623,1.0000000000000002,PASS_FORMULA,0.0,1,0,0
267,0.3973068360680783,0.29865341803403916,3.7030930140149962,2.6506775472673674,1.3970363984229555,3.249119324807624,2.325722743140689,1.3970363984229555,PASS_OVERWRITE,100.0,2,2,0
268,0.6218070464435682,0.4109035232217841,3.7030930140149962,3.2269005826118713,1.1475696009877354,3.249119324807624,2.8313048045286697,1.1475696009877356,PASS_OVERWRITE,100.0,1,1,0
269,0.6014347563620943,0.4708469799470441,3.7030930140149962,3.414107785950261,1.0846444360233638,3.249119324807624,2.995561694595404,1.084644436023364,PASS_OVERWRITE,100.0,4,4,0
