Hour [h],Power wind farm [W]
5812,95133109.55084632
5813,87012717.56255877
5814,57737637.97258617
5815,46115043.67358063
5816,31111871.59920188
5817,28026896.339650095
5818,42575582.78212117
5819,27572456.67999972
5820,26461111.197026685
5821,16447139.63239896
5822,34120657.14056355
5823,25626462.619333044
5824,20753376.91669647
5825,16425140.084285108
5826,11041130.978662794
5827,50217758.177862786
5828,67674785.59405337
5829,34733483.714610726
5830,19505256.84920716
5831,34676274.46609708
5832,28551011.753303315
5833,9908903.659993742
5834,6975840.021664942
5835,9284473.625588994
5836,10292261.057263613
5837,10406006.108524496
5838,9496982.088475764
5839,9864632.650710406
5840,9147404.446710898
5841,0.0
5842,0.0
5843,0.0
5844,0.0
5845,0.0
5846,0.0
5847,0.0
5848,5751662.502014754
5849,0.0
5850,0.0
5851,22902143.296106428
5852,40971696.890888825
5853,45124756.175972715
5854,55956519.10344038
5855,15655348.559253976
5856,0.0
5857,2223508.2263703905
5858,8817237.711689757
5859,10306287.231544236
5860,9509486.578192085
5861,12045419.613506613
5862,12350054.24107601
5863,14081065.236990511
5864,17125057.430415124
5865,1364816.2488698096
5866,0.0
5867,7947857.320492098
5868,41414803.82011597
5869,35805704.92844355
5870,47104793.9711286
5871,41905900.18837603
5872,63966594.576742746
5873,81806913.4001397
5874,78465167.25161691
5875,96543372.63473843
5876,87433697.38194008
5877,88865329.83423571
5878,101571198.30932555
5879,107204045.0648741
5880,112591224.18029623
5881,125617973.13702473
5882,139810045.8182931
5883,151068126.2886941
5884,153724480.13670984
5885,136082204.95256016
5886,136354099.66618332
5887,127841685.13548382
5888,106371603.50388879
5889,76105882.96601313
5890,100167092.52217045
5891,110789232.22346951
5892,112098186.48678418
5893,123530867.883411
5894,113039000.6212698
5895,128443687.47912928
5896,153757735.50897455
5897,137438809.65787083
5898,136082204.95256016
5899,96693544.5911839
5900,103398453.11947936
5901,117431115.27179728
5902,116310202.06458405
5903,112591224.18029623
5904,120421405.91976012
5905,144590627.74865666
5906,124536397.37332298
5907,116653774.35517673
5908,111969718.45885046
5909,156760637.7870621
5910,175797457.0712374
5911,152421755.90092608
5912,95743542.95207684
5913,131346241.5219067
5914,121819817.53716035
5915,128934562.42181301
5916,125606681.82172725
5917,110654735.14992668
5918,111858894.58541471
5919,108137340.6168376
5920,95827299.15508913
5921,89856866.78539468
5922,92712783.94443655
5923,67020058.06757107
5924,90894030.92631993
5925,143629273.8859057
5926,165362922.52542886
5927,155806862.23222783
5928,129001642.16966361
5929,169137212.16477185
5930,174061009.2403311
5931,179945694.9285677
5932,163249385.79466408
5933,185106078.10481617
5934,168278964.94024107
5935,174314530.613203
5936,207490517.95274407
5937,125680635.37681447
5938,162376900.07137305
5939,170431833.9654225
5940,204174914.02203012
5941,216507725.81515095
5942,222207672.72781354
5943,210914974.8846472
5944,226571975.5233103
5945,178374428.99256507
5946,162896089.81669012
5947,158059812.1767733
5948,190318271.52329212
5949,182388519.8730252
5950,176752231.5950231
5951,210057761.7151153
5952,229997443.49021196
5953,241509014.40013775
5954,219255953.0735969
5955,237246108.85546666
5956,271647603.94054943
5957,222612881.02741298
5958,245072661.66312218
5959,256488962.21052635
5960,189498530.55295956
5961,174925841.0684887
5962,228236002.46481702
5963,229971985.3128222
5964,249962677.242366
5965,221349153.3727642
5966,213437335.1027344
5967,226571975.5233103
5968,237718237.1737929
5969,245028084.96133578
5970,202256852.3602647
5971,198337361.60092777
5972,206356558.1544727
5973,198809189.24847633
5974,196712738.39337558
5975,230964512.9219617
5976,219255953.0735969
5977,242802137.79622176
5978,180589403.03330165
5979,220012007.0566345
5980,230395088.1790931
5981,236527847.9328032
5982,177956705.9779974
5983,180367688.35235992
5984,126932178.54171373
5985,144705751.48392302
5986,108626223.7906239
5987,156760637.7870621
5988,213149480.03329003
5989,160587948.75936928
5990,148089175.9387036
5991,116161986.88830723
5992,73760966.3062318
5993,149095117.8832991
5994,203889101.71858776
5995,167086879.34598532
5996,165362922.52542886
5997,197188588.31789005
5998,209078752.90769216
5999,220523688.1732809
6000,240754162.8013527
6001,215163462.61765337
6002,233053741.03607875
6003,230395088.1790931
6004,227270372.7480983
6005,228079461.92481762
6006,240754162.8013527
6007,209297706.67871282
6008,241570186.17796272
6009,215109400.8400113
6010,321987430.88839895
6011,325156918.8538453
6012,344280599.2256273
6013,308990888.7778015
6014,344280576.5202252
6015,344280406.37810224
6016,344280465.0863471
6017,344280440.6153043
6018,341064233.6132963
6019,324593168.6592544
6020,255782798.2745378
6021,264184163.69935176
6022,308087670.15758055
6023,308537571.73223364
6024,297351943.91093034
6025,252747275.0466492
6026,236311625.7632153
6027,204856518.84478185
6028,190761037.04505825
6029,166396702.92157924
6030,162269733.55729184
6031,146680916.56704658
6032,108768626.2017274
6033,72181509.60296527
6034,45444640.125485994
6035,10220509.925387463
6036,7838853.257664498
6037,15317848.171991415
6038,11227639.755927108
6039,0.0
6040,26308787.435234506
6041,0.0
6042,0.0
6043,22839828.965521917
6044,34994641.16597855
6045,42171350.49629319
6046,36461028.78238448
6047,48397579.043316424
6048,37182551.763652645
6049,51775355.1827068
6050,29317870.23837269
6051,32700195.76691319
6052,51599850.366086565
6053,53401098.879858695
6054,42841028.661242746
6055,42841028.661242746
6056,26532168.298494995
6057,49482487.111461155
6058,40206999.102535725
6059,32701168.35163463
6060,16074404.744378366
6061,11548033.898886774
6062,30373586.706290275
6063,17173411.18576979
6064,9851239.112947006
6065,13608388.579590278
6066,29790655.741532527
6067,32387138.194938686
6068,36169853.081501886
6069,19914891.802985523
6070,13192240.279495625
6071,5652836.108035378
6072,5765335.439613278
6073,6276102.073663114
6074,0.0
6075,10089611.093172265
6076,16122656.817469174
6077,8648857.816012613
6078,6466327.331664107
6079,6405899.161349294
6080,5716179.857383482
6081,0.0
6082,16980164.48825968
6083,14585895.690988515
6084,10594956.923714248
6085,0.0
6086,0.0
6087,0.0
6088,0.0
6089,6129543.7751414105
6090,11947791.47451428
6091,0.0
6092,0.0
6093,0.0
6094,0.0
6095,0.0
6096,0.0
6097,0.0
6098,7037360.383657739
6099,27356440.944970496
6100,42552554.93824328
6101,59869707.62870763
6102,73931940.72129625
6103,134315246.3685218
6104,175119349.49401656
6105,191463984.40885192
6106,57110049.95966859
6107,79964367.42028968
6108,90059250.05585556
6109,138298588.08057696
6110,210217767.9466589
6111,115932236.2199597
6112,113372813.23929779
6113,164168737.3089564
6114,198291897.20451212
6115,263233489.4357715
6116,275549389.66679585
6117,307623097.6386543
6118,344280455.273895
6119,344281238.9832869
6120,190341930.45412287
6121,139050152.07413498
6122,99406728.89591154
6123,187121563.3426988
6124,124446115.82642044
6125,167981769.2080515
6126,169685863.7846325
6127,156964863.4214736
6128,241426503.69391495
6129,282593790.52044505
6130,319736176.4981815
6131,284941409.1872043
6132,295933423.1303722
6133,344280430.4619214
6134,344280586.340291
6135,344280563.32508326
6136,344280591.337886
6137,344280523.77568716
6138,344280516.56211346
6139,344280594.8568589
6140,344280594.6291183
6141,343511246.3993648
6142,344280453.66948384
6143,340822309.18928796
6144,239476218.21715677
6145,239257344.28629458
6146,177069046.83153045
6147,203548483.14450473
6148,160885600.9538021
6149,192096994.38290685
6150,164267450.75033075
6151,147961825.55031422
6152,137429177.48125374
6153,149737670.27325127
6154,182284854.2003365
6155,203019783.7848759
6156,159169119.03857887
6157,232283146.29179955
6158,223124114.85942975
6159,181011037.4817773
6160,206447293.17732403
6161,143880410.65950292
6162,128838719.55514167
6163,103355636.41686752
6164,138734784.1826613
6165,118740203.76714356
6166,131930558.83490635
6167,165431311.15073672
6168,197618996.54949546
6169,226553889.652766
6170,227217678.6828037
6171,237597224.03647864
6172,252190503.44266164
6173,251277207.0809538
6174,261058267.5244788
6175,272470042.48026
6176,316799133.01561457
6177,344280384.91638446
6178,327409982.82490844
6179,324112870.8626969
6180,344280577.17309636
6181,344280556.8534246
6182,344280601.23145485
6183,344280589.97202325
6184,344280590.03691274
6185,344280590.03691274
6186,341974097.0055212
6187,330032624.87009746
6188,341798239.64022875
6189,344280417.46275866
6190,343478382.81872106
6191,275967650.3741666
6192,262178959.1837518
6193,215383064.95696753
6194,251887869.6327873
6195,244345550.8826707
6196,211339526.9222497
6197,139927635.17196047
6198,111148926.8671918
6199,61502495.343022555
6200,53027504.252225235
6201,72785939.5640613
6202,69589618.40345523
6203,36305206.52223155
6204,55457194.736323364
6205,44792341.89910774
6206,72214516.3389025
6207,55569092.47561441
6208,35533033.39408663
6209,38952503.32271582
6210,44447034.5287516
6211,59196926.485985585
6212,121296571.2838913
6213,161530610.31731236
6214,181337310.59947792
6215,195001339.6649723
6216,174717660.89795092
6217,135330981.76430318
6218,89593325.64908163
6219,78625692.0006355
6220,78287579.69874154
6221,60217148.09810656
6222,67667459.6688441
6223,66760711.38870061
6224,49742579.32067384
6225,56214500.80526123
6226,69578257.17745106
6227,73521219.8040496
6228,66707470.5046226
6229,89064139.82198657
6230,112166729.6882188
6231,174492131.76395848
6232,182749923.7097768
6233,119281010.1507651
6234,82039518.39532389
6235,174190954.809936
6236,227088329.99854437
6237,286132669.8427953
6238,286768322.91662085
6239,270727061.77125627
6240,248144847.38634905
6241,243083691.33201092
6242,251454205.79746002
6243,245841803.38429394
6244,255355277.20103645
6245,224819618.35682097
6246,164971367.76582474
6247,100487788.81778066
6248,85559924.26201087
6249,78287579.69874154
6250,100800128.91640954
6251,54186479.48301457
6252,97649651.68932243
6253,63882083.240637474
6254,26093172.811913993
6255,77316968.99603264
6256,93803339.88173929
6257,113100450.38978858
6258,60811678.862898074
6259,86723485.79010986
6260,107867583.30270545
6261,121005876.48031428
6262,100221749.02743931
6263,68165419.25617465
6264,48494881.610301845
6265,46471404.011386015
6266,61114126.1084765
6267,89619143.43829009
6268,132872473.63847041
6269,93230205.46448597
6270,90485464.52423665
6271,64936387.523949474
6272,23618902.798876625
6273,0.0
6274,0.0
6275,5120326.929804755
6276,12100117.561833028
6277,6337478.553615079
6278,33664872.09811382
6279,63403572.401455596
6280,29615082.868097514
6281,36279529.084497094
6282,24189619.3380488
6283,25791358.134547547
6284,27461032.801258486
6285,17633591.962596506
6286,13903110.847694913
6287,37509049.30718393
6288,21067389.3412516
6289,8637908.790168913
6290,10273088.237474794
6291,13560273.332579972
6292,12520964.14090574
6293,10041742.565301543
6294,13261817.117386645
6295,23594956.6741639
6296,20753376.91669647
6297,8843528.940322075
6298,7475425.827234372
6299,3676459.0304230866
6300,9377763.16343071
6301,9691295.914624454
6302,5104959.531024009
6303,1013325.9491871508
6304,6942776.076645454
6305,13714671.937238036
6306,24523734.774051175
6307,42261260.55969108
6308,30517424.08652456
6309,17876661.87813047
6310,8236395.1404555375
6311,0.0
6312,0.0
6313,10521371.586729366
6314,15092250.785766292
6315,16448533.78402452
6316,23413995.16579281
6317,22206761.477839034
6318,18593236.591159523
6319,17752798.94693339
6320,11687351.407887015
6321,13663494.191993926
6322,0.0
6323,1207071.386524705
6324,5861476.864044629
6325,19966417.22120644
6326,13105866.531625206
6327,11995847.899071269
6328,13583221.151422612
6329,12900178.607882055
6330,2188831.6627646764
6331,0.0
6332,1800630.3423448706
6333,0.0
6334,0.0
6335,0.0
6336,8939943.283610756
6337,27055399.367175117
6338,46725582.09561415
6339,59150524.399610825
6340,67292727.8675122
6341,49735419.42246226
6342,42850914.3690572
6343,42552554.93824328
6344,54965716.06293822
6345,65531358.48952209
6346,25926624.369197115
6347,28701885.549379908
6348,43200329.61858695
6349,42723887.37844723
6350,32396077.299389627
6351,37767348.39638368
6352,32439539.17485953
6353,31347941.649535544
6354,40501881.11324914
6355,68513437.44770615
6356,85331380.67853458
6357,91167717.88737576
6358,88914378.64242004
6359,81547839.00480153
6360,112679575.12482202
6361,101478654.63783027
6362,101478654.63783027
6363,107164330.77273616
6364,85841465.22886913
6365,70646246.17335697
6366,79404821.10950045
6367,101720652.27728753
6368,105716929.22324842
6369,158962028.87467793
6370,93799709.0006156
6371,48562071.59922232
6372,60286807.660560295
6373,30418118.883075565
6374,43432580.34351
6375,48588036.172523335
6376,59512307.83311297
6377,62957071.32464138
6378,108630718.72329079
6379,113899868.93809271
6380,113899868.93809271
6381,86145821.25836577
6382,39908930.88169811
6383,10460189.259913946
6384,10161711.993390406
6385,17943744.348572038
6386,35633659.22844757
6387,31860727.05920594
6388,34909059.1840391
6389,42759079.699093506
6390,34909059.1840391
6391,37443492.47045238
6392,23110604.323959846
6393,18473708.057699714
6394,29210775.204384938
6395,21108790.471105166
6396,15624172.879180605
6397,2112334.8552473644
6398,10161711.993390406
6399,8121736.462807914
6400,11761994.17229493
6401,20205166.978742983
6402,36666677.5095255
6403,46745243.91726202
6404,39596528.72279878
6405,30273326.040511407
6406,26172098.110643737
6407,21237558.096876815
6408,15402074.881426454
6409,10565345.407433968
6410,9142664.551902529
6411,12991082.069569694
6412,7554875.867204557
6413,1824813.8371823246
6414,0.0
6415,1753895.3182674882
6416,7588359.566357998
6417,8440910.160319371
6418,4903821.078536354
6419,2112334.8552473644
6420,5621447.287882312
6421,2058967.2665217002
6422,14440385.51049387
6423,53849291.10282658
6424,52475354.204653226
6425,44314122.36165581
6426,35072826.81931241
6427,26359447.615437236
6428,28906090.76383134
6429,40960045.17428668
6430,64915188.84871642
6431,80106854.65518907
6432,79167908.84715539
6433,79513044.83797796
6434,110437555.67355108
6435,115455432.15255807
6436,142641727.81658408
6437,160387320.71420863
6438,207702539.12705582
6439,134601242.0947654
6440,205168549.6808984
6441,222367480.01705244
6442,262595300.43749905
6443,188354460.57866785
6444,188354460.57866785
6445,271726250.9145749
6446,319379520.1593489
6447,298854240.17823553
6448,104388193.58799787
6449,6750034.320118908
6450,6401177.302423174
6451,18566815.08837961
6452,11023124.673559764
6453,6503740.082813341
6454,11540403.242842507
6455,26716925.149621986
6456,18850197.18837347
6457,23307889.308375586
6458,16806267.992256366
6459,17813138.6308275
6460,1864793.1695047733
6461,3552865.2938895994
6462,25242016.811205663
6463,19730091.94314519
6464,28438033.67355612
6465,24507912.121200535
6466,19894509.830884956
6467,29632778.04083699
6468,27238389.690757275
6469,18252608.602082096
6470,14090430.154710758
6471,13858589.227208674
6472,11142635.523473926
6473,17943744.348572038
6474,26948861.767557874
6475,27664390.930481836
6476,38387771.307391405
6477,28876690.319330744
6478,26565716.65086207
6479,26948861.767557874
6480,19599137.480260678
6481,25734482.041168265
6482,15808010.583800947
6483,19931020.963633884
6484,23537572.129254825
6485,22815438.202775538
6486,20519396.89805568
6487,22886676.697427675
6488,24362192.282935917
6489,21634818.64623916
6490,16245404.861878619
6491,9293250.234423637
6492,8357218.396850001
6493,0.0
6494,0.0
6495,17202207.142368205
6496,16184800.347171815
6497,5201582.416333501
6498,0.0
6499,0.0
6500,0.0
6501,0.0
6502,0.0
6503,10038035.246347599
6504,13374660.620400414
6505,11351723.651928622
6506,27453520.888824414
6507,106610823.22079735
6508,129731656.68631038
6509,129675516.00780304
6510,149407712.30897954
6511,107954819.03498684
6512,151367090.7667868
6513,130534357.33436981
6514,244197029.48223987
6515,201689343.05346394
6516,162144529.8405416
6517,156951760.76876542
6518,131418244.90276782
6519,193874294.58210573
6520,118706520.22786915
6521,94127370.12017474
6522,137382917.32093212
6523,168640194.05813113
6524,166965766.57035804
